,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_Human
442,\卡箍式快开门压力容器_卡箍应力分布，上下法兰应力分布，压力容器应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.519,0.519,0.5624999999999999,0.49970328627632854
443,\卡箍式快开门压力容器_卡箍应力分布，上下法兰应力分布，压力容器应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.459,0.459,0.5378528742004771,0.45
444,\卡箍式快开门压力容器_卡箍应力分布，上下法兰应力分布，压力容器应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.448,0.426,0.4940524646612319,0.45
445,\压力容器_优化设计，数值分析.json,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,0.495,0.495,0.5512459105263765,0.5239032967428349
446,\压力容器_优化设计，数值分析.json,\压力容器_强度分析，疲劳寿命计算.json,0.514,0.514,0.5151274263289283,0.5141666666666667
447,\压力容器_优化设计，数值分析.json,\压力容器_疲劳强度分析.json,0.482,0.473,0.516540885435685,0.5126669105980819
448,\压力容器_优化设计，数值分析.json,\压力容器不连续区_不连续区优化设计.json,0.466,0.466,0.5720775535473553,0.4683333333333333
449,\压力容器_优化设计，数值分析.json,\压力容器及管道_局部应力计算.json,0.527,0.527,0.5590653920196746,0.5026738292047284
450,\压力容器_优化设计，数值分析.json,\压力容器开孔接管区_应力分析.json,0.478,0.478,0.5222329678670935,0.45
451,\压力容器_优化设计，数值分析.json,\压力容器开孔补强_应力强度水平，塑性应变量，应力强度.json,0.490,0.477,0.5627748595326503,0.4806317072095822
452,\压力容器_优化设计，数值分析.json,\压力容器开孔补强_应力强度，塑性应变分布.json,0.482,0.465,0.5846845821518305,0.48175426480542943
453,\压力容器_优化设计，数值分析.json,\压力容器快开门法兰_强度评定.json,0.470,0.470,0.5539117094069973,0.4642009389360939
454,\压力容器_优化设计，数值分析.json,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,0.454,0.441,0.477838685881709,0.45
455,\压力容器_优化设计，数值分析.json,\压力容器斜大开孔_应力分析.json,0.459,0.452,0.537373290623879,0.46004158022092806
456,\压力容器_优化设计，数值分析.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.441,0.441,0.46790960017870326,0.45
457,\压力容器_优化设计，数值分析.json,\压力容器管口_疲劳分析.json,0.527,0.513,0.5757575757575758,0.5197709023455954
458,\压力容器_优化设计，数值分析.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.543,0.543,0.6363636363636364,0.5545350039524171
459,\压力容器_优化设计，数值分析.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.466,0.466,0.5083042452524146,0.4724536559755125
460,\压力容器_优化设计，数值分析.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.487,0.487,0.5539117094069973,0.4642009389360939
461,\压力容器_优化设计，数值分析.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.499,0.499,0.5365433699886599,0.4581989159174992
462,\压力容器_优化设计，数值分析.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.498,0.491,0.537373290623879,0.5148666602115152
463,\压力容器_优化设计，数值分析.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.585,0.585,0.6473388749701496,0.5300437990693814
464,\压力容器_优化设计，数值分析.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.495,0.487,0.5512459105263765,0.49490731195102494
465,\压力容器_优化设计，数值分析.json,\封头型式对压力容器_数值模拟，应力分布.json,0.555,0.555,0.6253053994807225,0.5362016706190837
466,\压力容器_优化设计，数值分析.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.549,0.549,0.6092717958449424,0.5569209314720961
467,\压力容器_优化设计，数值分析.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.555,0.555,0.5846845821518305,0.5290366196096619
468,\压力容器_优化设计，数值分析.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.435,0.421,0.4923659639173309,0.48995318072292865
469,\压力容器_优化设计，数值分析.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.527,0.512,0.5720775535473553,0.547365808435859
470,\压力容器_优化设计，数值分析.json,\球形压力容器_应力分布.json,0.446,0.441,0.5222329678670935,0.5055699634095016
471,\压力容器_优化设计，数值分析.json,\球形压力容器_形变分布，应力分布.json,0.546,0.546,0.6269355057278587,0.45
472,\压力容器_优化设计，数值分析.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.544,0.544,0.5802588531856595,0.5325
473,\压力容器_优化设计，数值分析.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.437,0.405,0.4518259957799241,0.5141666666666667
474,\压力容器_优化设计，数值分析.json,\管壳式换热器_结构模型优化设计.json,0.471,0.471,0.537373290623879,0.47349763573810755
475,\压力容器_优化设计，数值分析.json,\薄板压力容器盖_压力分析，热应力分析.json,0.420,0.405,0.48484848484848486,0.5141666666666667
476,\压力容器_优化设计，数值分析.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.492,0.492,0.5083042452524146,0.4683333333333333
477,\压力容器_优化设计，数值分析.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.513,0.504,0.5590653920196746,0.5239032967428349
478,\压力容器_优化设计，数值分析.json,\颚式破碎机机架_强度分析，刚度分析.json,0.489,0.482,0.5627748595326503,0.4806317072095822
479,\压力容器_优化设计，数值分析.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.493,0.477,0.5083042452524146,0.45
480,\压力容器_优化设计，数值分析.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.488,0.483,0.49322002520781055,0.5139042252124224
481,\压力容器_优化设计，数值分析.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.501,0.501,0.5539117094069973,0.49970328627632854
482,\压力容器_优化设计，数值分析.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.458,0.458,0.5296408977028497,0.45
483,\压力容器_优化设计，数值分析.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.447,0.436,0.5151274263289283,0.45
484,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器_强度分析，疲劳寿命计算.json,0.541,0.541,0.547996624351191,0.5286166602115152
485,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器_疲劳强度分析.json,0.527,0.521,0.5466081666101212,0.5319351815321312
486,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器不连续区_不连续区优化设计.json,0.551,0.551,0.6390096504226939,0.5171121031492968
487,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器及管道_局部应力计算.json,0.443,0.443,0.4789207443461594,0.45
488,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器开孔接管区_应力分析.json,0.558,0.558,0.5555555555555556,0.4853225688853448
489,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器开孔补强_应力强度水平，塑性应变量，应力强度.json,0.483,0.461,0.5388159060803248,0.4683333333333333
490,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器开孔补强_应力强度，塑性应变分布.json,0.511,0.499,0.5892556509887895,0.48175426480542943
491,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器快开门法兰_强度评定.json,0.535,0.535,0.5892556509887895,0.47840187787218774
492,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,0.497,0.486,0.48291213938658145,0.4866666666666667
493,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器斜大开孔_应力分析.json,0.535,0.530,0.5716619504750293,0.49490731195102494
494,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.477,0.477,0.5006939628599933,0.48175426480542943
495,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器管口_疲劳分析.json,0.473,0.450,0.49322002520781055,0.45
496,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.776,0.776,0.7833494518006403,0.8009422554992432
497,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.511,0.511,0.5137011669140814,0.45
498,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.477,0.477,0.55979286843935,0.48175426480542943
499,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.522,0.522,0.5407380704358752,0.4724536559755125
500,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.429,0.412,0.4573295603800235,0.45
501,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.438,0.438,0.4789207443461594,0.45
502,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.450,0.444,0.5,0.4724536559755125
503,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\封头型式对压力容器_数值模拟，应力分布.json,0.533,0.533,0.5986843400892498,0.5061121031492968
504,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.498,0.498,0.5555555555555556,0.47687713240271473
505,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.490,0.490,0.5303300858899106,0.46944543648263004
506,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.392,0.359,0.44194173824159216,0.45
507,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.425,0.393,0.48686449556014766,0.45
508,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\球形压力容器_应力分布.json,0.422,0.419,0.4722222222222222,0.45
509,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\球形压力容器_形变分布，应力分布.json,0.438,0.438,0.48591265790377497,0.45
510,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.479,0.479,0.5,0.45
511,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.392,0.359,0.40555355282690636,0.45
512,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\管壳式换热器_结构模型优化设计.json,0.450,0.450,0.48591265790377497,0.45
513,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\薄板压力容器盖_压力分析，热应力分析.json,0.408,0.376,0.46420708254852755,0.4683333333333333
514,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.496,0.496,0.48666426339228763,0.45
515,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.449,0.443,0.4789207443461594,0.45
516,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\颚式破碎机机架_强度分析，刚度分析.json,0.483,0.478,0.5388159060803248,0.45
517,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.454,0.432,0.45962735987049386,0.45
518,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.419,0.405,0.4722222222222222,0.45
